Client_id,Name,Age,Gender,Country,Loyalty
140387cd-3e2b-40c8-9cdb-f9f5fce71653,Veronica Scott,40,Female,USA,Returning
cf970fa0-2435-4e30-a64a-40f2ae758994,Tina Smith,70,Male,USA,Returning
3a3000ce-fa98-4117-b259-a7aa313a5acd,Kenneth Hayes,60,Male,USA,New
57a94864-dec8-4516-b4bf-06bbe47ea706,Tracy Harris,30,Female,UK,New
4ad0e354-1479-46e1-854c-3093de101116,Alexis Thomas,65,Female,UK,Returning
c6d38daf-0e5c-46aa-84ef-1b05b0521d6e,Ryan Ortega,49,Male,Canada,Vip
9949bac7-010c-49bb-92ad-71a770411696,Christopher Walter,55,Female,USA,New
8c78e7c9-e04d-4040-a0e0-9eb6e742e25a,Cory Morales,21,Male,UK,Returning
a5382310-a265-4149-ae1a-c03ad63115f0,Luis Doyle,40,Male,USA,Returning
99919b0b-8637-43ab-af1f-5589d4f18174,Tyler Jones,36,Female,UK,Returning
ea56f1b7-9bfc-4074-b051-052e81539b7a,Jamie Hart,19,Male,UK,Vip
96f3689a-d784-4e64-ae90-f32202c2fc79,Thomas Brown,48,Female,USA,Vip
144f735e-8429-40fa-963c-58d377506e33,Gregory Hobbs,37,Female,USA,Returning
3917d2ca-8479-4fbc-b03f-a30a0acd058c,Brooke Bauer,38,Female,USA,Vip
089140ee-5a42-426d-9356-ec876835b03e,Jason Rivers,32,Female,USA,New
c3a80f7b-cb4c-4ce4-a9c1-9b19236c0224,John Cortez,31,Female,USA,Vip
506725fa-9fd5-41a6-aad7-9054cedbe182,Emily Luna,26,Female,UK,Vip
5d423603-d33b-461a-abdf-7535728b61d2,Anthony Daugherty,19,Female,Canada,Vip
b93578f8-a36f-462d-8bbd-0c3fa4bb954e,Hunter Davis,68,Male,UK,New
e0653a46-6337-4bb1-9d60-b5aee0d967b1,Gabriel Wall,41,Female,Canada,Returning
151ff395-ac83-4c9d-9a79-df10e7dd53c5,Jason Rogers,60,Female,Canada,Vip
c381b2ad-bf15-4c3f-8d04-31b05f433412,Annette Roy,31,Male,USA,Returning
183ea30c-204f-43cd-9f29-241f135f62c3,Christina Hunt,49,Male,Canada,Returning
8e52a1ce-eb71-4889-acf2-044096a56e1c,Robert Moore,59,Male,Canada,Returning
557e31ea-4dd9-4ae8-ba91-09a6f7e30e03,Eric Griffin,48,Male,USA,Returning
d0cd6381-1eca-4ff3-8ea3-013238e190af,Tammy Walker,46,Male,Canada,New
58c5dcfa-1f22-45df-ae82-e101e6502368,Connie Hanson,51,Female,USA,New
841436e1-8739-4668-b8c6-b5a671f09c00,Corey Riggs,52,Female,UK,Returning
5ded1ede-a08e-4fc9-be9f-318662334d7f,Brian Reyes,19,Female,USA,Vip
0d7c0c30-5fd4-4438-9243-417d567973b0,Christine Flores,25,Female,UK,Returning
61c6d7f3-32b1-433a-a714-8cf9a1837bbc,Randall White,39,Female,USA,Returning
d6f1624f-c32d-4967-aeb1-5626acd2b7aa,Kathleen Lloyd,51,Male,UK,Vip
cb1c7240-5720-4eb8-8977-a82eef997f28,Charles Barnes,57,Male,Canada,New
52f3465b-edb4-4d91-80a5-11282e5c0e6a,Kendra Marquez,50,Female,USA,Vip
c23d7aa3-d766-4b7b-a9f6-267777b62561,Casey Glass,58,Male,Canada,Returning
8007bba7-d180-400c-b3e0-f1ad7604944e,Joseph English,41,Female,USA,Returning
dc15893c-0df2-4675-9908-d179b1f9ddae,Robyn Howard,39,Female,Canada,Vip
7fb8208d-12ec-4503-8dd6-a4b5e7d19b89,Maria Bridges,40,Female,UK,New
68afe99c-cc6c-4dcb-bcb7-61625bdc70da,Michael Johnson,41,Female,Canada,Returning
141056be-7989-4bcc-bf54-2af38e5f0b27,Julie Berry,26,Female,Canada,New
b009b48d-bb91-4b85-95fe-1c89ce490d3b,Kathleen Solis,45,Female,USA,Returning
060dd323-f25d-4867-b861-f41c5b71380c,Brandon Baker,65,Female,USA,New
677bf86f-7854-4575-97b4-7cf87d855d6b,Gwendolyn Contreras DVM,66,Female,USA,Vip
b5c1a809-a5cf-4e18-85af-2c257aeed466,Lisa Davis,46,Female,UK,New
5570067e-1017-40ff-85ee-c1cb8c55474b,Carol Williams,30,Male,USA,New
9f262bda-907f-4afb-b534-15669e31bed8,John Knapp,59,Female,Canada,Vip
2b45773a-2062-4407-958c-531952315b42,Rebecca Patrick,50,Male,UK,Returning
533c0bef-5182-4d89-81b2-26d8ee6e2d6c,David Campbell,31,Male,Canada,Returning
fc7d6d35-bf69-4610-8931-dc148cbdfec6,Nicholas Gonzales,45,Female,USA,Vip
0e9c6462-a4d3-46b1-8f6d-982ae1250b3f,Sierra Johnson,29,Female,USA,Vip
83844316-31e7-4201-8c4a-8732ddb83c60,Lee Riddle,67,Female,USA,New
f184d7a6-96b9-42b1-81a4-563308484347,Cynthia Chapman,20,Female,UK,Returning
e8c57136-382f-433e-97d8-62ae0ced8350,Jessica Smith,49,Male,UK,Returning
0236b25f-cb58-4651-9396-066829fac29a,Kimberly Wallace,63,Female,USA,Vip
ecccc2e9-ae7a-4415-abc2-2d2811c9b323,Brandon Herman MD,26,Female,Canada,New
0d88bdb5-7fff-46c4-b09c-00160a958005,April Watts,35,Female,UK,Vip
4ff73cbf-e569-42a6-83d5-056cfd2b0b62,Danielle Hampton,36,Female,Canada,Vip
5841aff0-d623-4f4e-8a36-4b902d3e305a,Chelsea Larson,25,Female,Canada,New
e7ca8c0b-2f2e-4199-a73a-1c616793956e,Ashley Bell,26,Male,UK,New
5bd872b5-109f-4b51-bae5-1ae84381b395,Terry Juarez,30,Male,Canada,Vip
db88114b-927d-45f6-a110-5e21e4f7c143,Angela Henry,63,Male,Canada,New
1d83a5b5-9f05-4d03-9410-c17f00c4321f,Amber Williamson,20,Male,USA,Returning
5e49224b-69e8-4c46-908e-4ea5a99a39cc,Kathryn Smith,36,Female,USA,Vip
3d9f0af5-68aa-430c-9f86-ce4ed87699f4,David Pollard,67,Female,USA,Vip
e999faa8-51b4-4843-a5eb-2d26930b3a17,Tammy Wagner,31,Female,Canada,Returning
135abde5-e203-42d8-83ad-171ea76542b9,Michael Rodriguez,37,Male,Canada,Returning
7274b2fb-7c21-45cf-8dbb-cc3e33fd020e,Veronica Davidson,53,Male,UK,Vip
f1ffdb5a-7567-44d4-8757-d8449bc95a1c,Megan Brock,54,Male,UK,Returning
2bf29a8e-e57a-47f1-9ece-20ee6552cf01,Daniel Howard,48,Female,USA,Vip
b7256397-2fd8-4519-8e36-c64430c099a5,Emily Harmon,66,Female,Canada,Returning
e3d0e051-22bc-4293-912c-906fe2f28bdf,Charles Garza,49,Female,USA,New
e170adcd-0bd5-405b-b419-3169ce31eaae,Curtis Alexander,21,Male,Canada,New
faa95130-fc0f-4ce0-988e-5f6c1ccac6c2,Kimberly Dominguez,20,Male,USA,Vip
52c82ac7-1298-4afe-a88a-d105ea79549d,Robert Barnett,49,Male,Canada,Returning
77ae2560-c1aa-4565-ad9d-e843b822ec77,Kenneth Foster,20,Male,UK,Returning
e070de3c-db83-4b00-88c6-7ba849208830,Crystal Lowery,27,Female,Canada,New
fd329f61-2491-4e1c-89d7-53e5a55c3d6b,Veronica Ballard,70,Female,UK,Vip
0a44da6c-3cd6-4ba6-81a5-4e1f111d2abb,Christopher Velasquez,65,Male,Canada,Vip
fb997fcf-62a9-4ce6-8114-a30d14616eff,Joshua Williams,53,Male,USA,Returning
58099d66-cb8d-4623-8371-4261766520f3,Shawn Moore MD,53,Female,Canada,Returning
85efa7fe-7cd2-46b3-ae5c-5ab50a47c189,Martin Barnes,33,Female,Canada,Vip
6b9e02d1-f513-433b-b46b-9bedc23b3dd2,Brian Nixon,62,Male,USA,New
9d60d57f-5677-4d10-b94b-6c59eda70ee3,Cheryl Meadows,63,Male,UK,New
24f6166c-6bef-4216-82f8-61e4a5a05a00,Heidi Smith,25,Male,USA,Vip
73c1d609-db10-4b6a-96fc-9d53aa9238d5,Arthur Berg,63,Female,Canada,Returning
4da3c999-7aca-4aac-87c0-f182461bfa95,Molly Johnson,36,Female,UK,Returning
ca000b8b-8558-4db6-8856-939bf842e94f,Jennifer Anderson,30,Male,Canada,Returning
bb5af031-a7a5-4e92-868b-43118c614278,Timothy Rodgers,61,Female,UK,Vip
5cc1336a-4f4d-4c63-8fdb-c64ea331ba61,Brian Coleman,48,Female,Canada,New
a0270d8d-73ec-42c8-9004-ca4c1717d124,Benjamin Thomas,18,Male,USA,New
49323934-ed64-4dee-8d43-954b5b07e8d9,Cody Pineda,60,Female,USA,Returning
3c5b2b60-ec0c-4afb-9c1d-5c68f92b67ad,Katherine Smith,21,Male,USA,Vip
077c28ae-f2af-4cc2-80b4-46b7a330f702,Yolanda Compton,28,Female,Canada,New
29ecbdd9-f184-4e32-8f34-b8aa2ed0b13d,Mr. Phillip Herrera MD,63,Female,USA,New
bf9bb6f2-7c70-4751-8ff3-7fdc69520f0f,Jeffrey Wilcox,33,Female,USA,Vip
b6f07ea2-8594-4ec0-bb48-a8260d4e98bd,Taylor Mejia,61,Female,USA,New
39748b3c-48c0-4dcd-9a66-6e63c4ae2b4d,Robert Powell,57,Female,USA,New
b57b0c56-218e-4434-8e8e-d1d092b94867,Penny Moreno,22,Female,Canada,Returning
02445bd7-2f8a-4d0b-b3c3-0aff4d2c2997,Heidi Gill,51,Female,USA,Returning
dd31a989-6598-4316-9fec-6ce9fd4a1c6a,Ashley Reeves,61,Male,Canada,Vip
95af9c36-fd92-486b-a7ee-f1394690d041,Anita Garner,52,Male,UK,Returning
e283eb74-09aa-4213-8272-c548fbcc1d72,Lindsey Weaver,35,Male,USA,Vip
9e5e92ae-2603-4de5-be03-815d8707a592,Paul Kerr,29,Female,UK,Vip
eca997f3-3c92-4018-8025-990d05d2bb89,Kristopher Dickerson,19,Male,USA,New
0165fe4c-0cde-4b35-adb2-b07bf42acff9,Rebecca Rivas,47,Female,USA,Returning
93b1a793-9c07-4ca3-be6b-cb98f5007b49,Sarah Bradshaw,19,Female,UK,Returning
30beea40-3d33-40a3-8375-2c45382db0bb,Christopher Rose,70,Male,Canada,Vip
2474e38b-d0a9-4d85-a02b-f1b4f674f05b,Laura Stout,65,Female,USA,Returning
eee2ef96-65ac-446e-9b52-c17abaae3cd0,Kimberly Johnson,34,Female,Canada,Vip
2ce18962-b693-4fe2-a279-195603ad1799,Mercedes Miller,20,Female,UK,New
fd5a07bc-37eb-4593-8c7b-0c43db6391d1,Sandra Gonzalez,24,Female,UK,Vip
28b1a001-81fd-4628-9042-d8351e895ded,Derek Miller,64,Male,UK,Vip
c86e1a40-813b-47e2-bbf1-46fffb92e9f9,Lauren Williams,60,Female,Canada,New
ff3d1881-ade1-4a5c-b5f5-e7faebf8b1c3,Kristi Greene,57,Male,Canada,Vip
1cb92868-78f9-47fa-9d97-a365cc9b5eb3,Wayne Oneill,42,Female,USA,New
1cb264bb-366c-4fc5-a1d6-ebefd7a44659,William Conner,59,Female,UK,Returning
2ec79b9a-57c3-4e18-9dc3-eeeac4af4a2f,Michele Fuentes,25,Female,USA,Vip
233f0401-6fc0-4ab6-8d05-7b42148703d7,Katelyn Ross,23,Male,Canada,New
6e7527d5-26df-461c-8b67-7e6625c99d4d,Natalie Fuller,44,Male,USA,New
bca4b5fd-3634-4d9a-ae5b-8fa9ced9c76e,Andrea Adams,57,Male,USA,Vip
075775f8-ea87-4e68-9850-9f7d9d85d59c,Edward Diaz,40,Female,UK,New
c683718c-835b-4ab8-ae9f-33ee29e853dd,Lori Sloan,21,Female,UK,Returning
5e9240a2-639d-4631-98dd-9b66c9d5f724,Guy Martinez,53,Male,USA,New
ca91ba41-1505-4e4b-a98c-99dfcdeb4e0d,Kara Taylor,39,Male,Canada,New
e9403737-23dd-4471-b389-daf2101ccc36,Michael Ortiz,18,Male,Canada,Returning
40c8828b-4ca0-4b51-bf3d-1dc40bfa84c7,Mackenzie Blackburn,45,Male,UK,Vip
2f10392f-a63e-451c-a176-2c4cedb3931b,Mrs. Kathleen Pope,19,Female,UK,Vip
4d8aa5dd-002f-4096-8fe3-4b20e4874206,Bradley Kennedy,38,Female,USA,Vip
831bfb92-3abc-4968-9aab-2603ad863c47,Tracy Villanueva,34,Female,UK,New
54a86103-7668-4a30-9316-03d480a92822,Molly Willis,36,Female,UK,New
ff51834b-d8de-4949-8144-34556a125098,Leah Cunningham,29,Female,Canada,New
a692ed14-c321-456a-ba65-1244b72d95ba,Jason Williams,65,Female,UK,Returning
3f2aaa4c-831d-4323-89c0-daa13a518a2e,Arthur Johnston,46,Female,USA,New
a7d96dc1-53c1-4ee0-8fee-0f1ba12a1075,Pamela Wells,49,Female,Canada,Vip
1d93b68b-d21b-40c5-9f9e-f6649d026d6a,Brandon Roman,24,Male,Canada,Returning
f80621a7-76b9-4ad9-b34a-b88263e061d7,Erica Taylor,29,Male,UK,New
7629991c-7df9-401a-9c19-8d6e60b6894d,Raymond Ward,31,Male,UK,Returning
b4299f76-2a56-4cf7-a2d5-71ca8d8efa6f,Erin Holloway,57,Male,UK,Vip
ac95bc49-032d-4421-b394-41214a805f04,Holly Bryant,55,Female,UK,Returning
c3e527e0-b119-452e-a103-239e463ec511,Amanda Jones,67,Male,Canada,Returning
64c5ba66-c8d8-46ff-8126-40f26ba9a188,Thomas Jones,64,Male,USA,New
b49a7bdd-6ccd-4bcd-925a-581ee85ee534,Kiara Larson,41,Male,USA,Returning
2a1c90b6-053b-4d68-bb6e-5db03db660b3,Mr. Cody Griffith,67,Male,UK,New
6d7eb4d7-b3c7-47dd-8c55-f2ddf27c8d3a,Danielle Martin,41,Female,UK,New
9df7266d-8618-4306-b898-279a5a8e2c73,Douglas White,43,Female,Canada,Returning
1b3d7147-c917-4162-9793-431f8475ace4,Jacob Robinson,37,Male,USA,Returning
b215f38e-24b5-437d-8cfd-77a6c418810a,Samantha Jenkins,60,Male,UK,Returning
0c616aa8-dbc3-47af-ac69-a3918e84449f,Derek Thornton,30,Male,UK,Returning
c713805f-2d48-44a2-bac9-9101f9bd3a2b,Elizabeth Campos,21,Female,Canada,New
39ee4d4b-49e8-406a-a63e-0fe690b9ed56,Sabrina Brown,18,Female,USA,New
a62c5f78-d4ca-4222-8ad6-21481e1bdd4c,Lynn Lane,31,Male,Canada,New
17ebb974-7eed-4708-aec2-66275189d124,Jose White,62,Female,Canada,Returning
6f0fa6a3-f0a8-42a3-8f20-08f9aef61933,Jeffrey Nichols,34,Female,Canada,Returning
c0ca0653-c1b6-407b-ba01-f835dae74c4b,Shawn Gregory,49,Female,Canada,New
83422da1-9bd8-4a73-bf07-fca158e02850,Diane Goodwin,43,Female,UK,New
df1ae03d-e98c-4d94-9714-45f4b25164fe,Michelle Simmons,62,Female,USA,New
a97156f5-02e7-4b1c-8b62-5bb50203f827,Edward Jordan,18,Male,Canada,Vip
d2464781-e64c-411c-9229-f3018ac2c15f,Matthew Hill,45,Female,USA,Returning
c1daa9e0-23e8-4520-8e7d-5b34f6d9e289,Samantha Matthews,18,Female,USA,New
202c160e-bd00-4db9-8a6a-85fdb8864771,Spencer Webb,25,Male,UK,New
4db3910b-e079-41ff-8ccc-4f5567a81aca,Angela Lee,18,Male,Canada,New
d9df2da6-3ff7-4cbe-8cbc-393678bebe5c,Michael Blanchard MD,50,Female,USA,New
23ce9702-4c27-4216-99f2-8856eac5a93f,Devin Brown,51,Male,USA,Vip
6957377c-b174-491b-adde-e1a6d5f5145c,Julie Torres,45,Female,Canada,New
a4942ab5-f9d7-401c-bad1-4ee15ca73127,Sara Caldwell,66,Male,UK,New
12d8a645-0c45-4e01-91d9-b03e014fe518,Denise Garcia,47,Female,USA,Vip
0fe817af-d1ed-4ff7-acb2-b99bc3e5ea98,Jose Rivas,46,Female,Canada,Vip
b0ab7fa2-25e3-415c-bbb6-5af19a67d0cd,Anna Walsh,45,Male,UK,Vip
88a93074-e8d1-4b67-bf79-0564826e741e,Christopher Frank,60,Female,Canada,New
6e1058ef-b4c7-4efa-a177-7e544fdc4bba,Sarah Edwards,30,Female,Canada,Vip
b5521ede-ddc5-4ab9-89f9-245b117bc496,Justin Crawford,47,Female,USA,Vip
39813e9d-b9d7-4e7d-a3ef-fd10cf0ae24c,Robin Brooks,47,Female,USA,Vip
7f4489b2-892c-4c0b-a4b9-578fa2d66238,Melinda Mendez,55,Female,Canada,Returning
d9a0ded0-6ad9-4456-9c9c-77c9f5f6243d,Sean Murphy,32,Male,Canada,New
3bd3f902-1787-4577-a75b-55658575f2b4,Rachel Welch,60,Female,Canada,New
24e57194-e9dd-417a-b477-bd041a34aecc,Brian Welch,45,Female,Canada,New
4ce8d209-b034-443b-af34-75abdf7682a1,Daniel Ramirez,56,Female,Canada,Vip
9eb89997-00f4-4964-b3c3-8abbc79f9c52,Wendy Quinn,30,Female,Canada,Returning
b0cc58cb-60a3-4e22-96b8-23ba590d5855,Amber Kirby,30,Female,UK,New
6071bebf-3168-496c-8d96-c959167cb631,Judith Robles,53,Male,Canada,New
ca26398d-96d1-43c4-9f4f-c977d2f7c0ab,Cheryl Nichols,50,Male,UK,Returning
86a70f68-f1a8-4a67-834f-dcd6b85bf998,Joseph Ferguson,64,Male,Canada,New
b47785e3-f003-43e8-a454-33b0cecf4419,Michelle Davis,56,Male,USA,Vip
31516d2c-8998-4eae-8b13-c3da78d44029,Billy Austin,39,Male,USA,New
31c2c326-49d4-4ab8-b655-5fccf7738cb9,Kayla Johnson,50,Female,UK,Returning
53fbee6c-478e-4118-99e1-a8ece712ae4e,Jessica King,43,Female,UK,New
11e47a70-913e-4985-8c01-dde2dc33b01f,Travis Haley,26,Male,Canada,New
20a12c55-1ef3-4806-83fe-4c397b6b8d1f,Breanna Jones,45,Male,USA,Returning
0edbfc92-46f2-46c9-bae0-e86490388748,Jason Vega,50,Male,Canada,New
4f9bf66f-59a4-4546-9126-c79ace286afa,Carl Flores,70,Female,USA,Vip
dead7a03-f485-4f9c-943d-2d398a5ef10b,Heidi Henderson,60,Female,UK,New
d24e1124-31b8-4883-a0e2-4727f6298555,Kayla Kent,18,Male,UK,New
7c781241-0510-4f76-9116-f0cce124ad69,Laura Mercer,70,Male,Canada,Returning
180ee6db-633c-4b6c-bf50-e902294fb2f7,Lisa Faulkner,43,Male,USA,Returning
0ef99847-2a08-4ca5-8342-3573647751c8,Veronica Zuniga,54,Male,USA,Vip
c31c3d2d-daa6-4d92-b8e5-fdc024966c7f,Elizabeth Blackwell,48,Female,USA,New
10235543-6fac-4c0f-ad73-5590ffb7ef54,Juan Camacho,55,Female,UK,Returning
45ad8535-c57f-4495-9d9f-bd0f4e4d7f04,Theresa Bond,31,Female,UK,Vip
4023e6e4-7e15-4dba-ac04-56dbd05454c5,John Holland DVM,25,Female,USA,New
78f81062-e63c-4ca8-80b8-f714bdb47c49,Vickie Nelson,59,Female,UK,Returning
01604d93-18a0-4c29-9d3f-ca96580e203f,Ashley Bonilla,36,Male,Canada,Returning
3b97179e-c937-4678-a5a7-cdfa20aca07c,Emma Romero,19,Female,USA,New
54882759-4751-4701-b202-4128a67e158a,Lori Pacheco,32,Male,USA,Vip
cb7b7126-6354-4e49-a1bd-558bcc928a3c,Joshua Ray,56,Female,Canada,New
b38771c1-dd16-44b5-a62b-733d306c19a1,Ashley Sampson,36,Female,UK,New
6714446a-a444-476e-9a3e-1a720ab2a5d2,Renee Baker,36,Female,Canada,Returning
81ff776b-f7d9-499c-ae7a-0085221d6237,Robert Bush,67,Male,Canada,Vip
ad8b8142-0841-4921-ad39-c80aac91da86,Kim Sanchez,70,Female,Canada,New
7f88b4ee-e1b5-4e51-89c0-379277cfff54,Lindsay Jones,37,Male,Canada,New
6b558cd4-0f6f-4718-a08c-81d9c6ff4109,Michael Fox,32,Male,Canada,Vip
b6bb841a-2c24-4bb4-aa02-9b35f8f66f2b,Steven Murray,65,Female,USA,New
a23ee7db-c0d2-4e46-aa16-20b40f4e5cf2,Christopher Schultz,66,Male,UK,Returning
98613db0-70e5-4f7b-86af-641fa76e960c,Michael Baker,53,Male,Canada,Returning
e4122b1e-1514-4850-abef-0c08d123cc8f,Rebecca Ramos,52,Male,Canada,Vip
c075d144-084e-4594-9421-582d74167068,John Herman,28,Female,Canada,Returning
c09de3ed-e659-4683-b824-33bac80201f8,Corey Bailey,21,Male,Canada,New
e90b267e-fa1b-431d-85f3-cefc9f2bdae8,Jeremy Jensen,22,Female,USA,New
8a4df6f0-8257-4470-b124-eb240286d9f2,Erika Gibson,24,Female,UK,Returning
e52a2f05-4eb0-4d01-a17c-cc2cf7995590,Chase Todd,60,Male,UK,Vip
77cc7119-5835-4fd8-a978-a466593fea64,Kristen Jones,63,Male,UK,Vip
08068f42-3e98-4c24-b512-e1a578f12249,Anthony Escobar,62,Female,USA,Returning
486d7200-7b0e-45fb-b1bf-a122cccdae67,Bradley Cox,70,Female,Canada,New
5037d795-1da8-40a1-8bc6-758c7ac53f5e,Danny Fowler III,54,Male,Canada,Vip
44b370c2-256c-41e4-968e-4737cf90b190,Sean Brooks,54,Male,Canada,Vip
cc20cdbf-e428-4ffc-b9d7-97d03f858fb3,Bobby Lee,43,Male,Canada,Returning
ba12ce32-cf2d-4c3e-aff2-9f571d8fb10d,Stephanie Fisher,41,Male,UK,Vip
ff16b99e-d77d-413c-9e76-1eea852d8969,Brian Welch,42,Male,UK,New
abfc8050-0a79-412f-a996-805a3d7901b6,Christopher Davila,42,Female,USA,Vip
4d33d8c5-93cf-4509-bd24-96bb1e2521ba,Judy Walters,62,Female,UK,New
6a6c7aef-0226-4aef-86f0-fc4767537c0e,Sara Jones,57,Male,Canada,Returning
a5dbc318-bd81-4ff4-9a07-ff82ec867cd2,Edward Fowler,52,Male,USA,New
32d5ac8d-284a-4626-95af-4ed3a0e2efe4,Craig Davis,22,Male,Canada,Vip
78a4b5b8-33a3-46d4-8bc6-205eaaddfa16,Kyle Greene,25,Male,Canada,Vip
fa84969d-5fba-405f-90e1-87c521b0436f,Elizabeth Shaffer,67,Female,Canada,New
bd19f8e5-b195-4f9f-9c1d-a5f2c230a0ee,Joshua Robinson,41,Male,USA,Vip
5260a016-c100-44c7-a2d2-fbd0ba4bca5e,Troy Harmon,30,Male,Canada,New
cb3d4c1f-4f83-4018-b97a-aeb6f64323f1,Katie Collins PhD,31,Male,Canada,Vip
4d3711a3-2895-4a3c-b209-2d16a2fc0ca4,Dawn Patel,29,Female,Canada,New
403e680f-3e5b-41ee-94d0-09890bfc61c5,Julie Reeves MD,18,Female,Canada,New
bdd64666-6a40-47e3-a697-29906d094ec7,Sylvia Jackson,66,Female,UK,New
0fc1a420-3172-45e4-b26c-46247d9c7ddc,Brooke Anderson,19,Female,UK,New
7bede6a9-2998-47f6-b16a-645d0e4516a7,Nicholas Bush,59,Female,Canada,New
930a716d-822c-4578-867e-0e5c7748b304,Jason Robinson,34,Female,UK,Returning
2cc1229d-283a-48a9-a22e-f345ec8c8616,Bradley Norris,31,Male,USA,New
765ef0d4-d270-4c51-9697-9df674d2face,William Hampton,42,Male,USA,New
5504b90d-0e60-49a5-912b-228db764d25f,William Haas,20,Female,UK,Vip
a97e0dda-764a-4701-bc0b-c68b4d093407,Heather Skinner,55,Female,Canada,Returning
b8ad1fa0-a596-42d4-b1a4-e0748fbb9ef3,Jacqueline Gonzalez,36,Female,USA,New
26cdb7bd-be0c-4552-b526-cfd7816d6f47,Jesus Pruitt,39,Female,Canada,New
9f3dbd6e-71eb-4820-99c8-9963a2770e38,Dennis Smith,57,Male,Canada,New
0d9a09e0-e67d-49d6-811e-5d7c0aa24278,Michael Carter,57,Male,Canada,Returning
e64e47b3-4681-4ea6-b598-804d1d260b5f,Ethan Garner,58,Female,Canada,Vip
d29fe4c3-a211-4c85-8583-b81e2ebe357e,Matthew Baker,42,Male,USA,Vip
54e37711-4cef-4440-b975-299f31245f45,Benjamin Wilson,31,Female,Canada,New
87bdddbb-af81-4121-ab0e-082e0ec2e878,Shane Sanders,24,Female,Canada,Returning
fd7fd36b-d355-43ab-a03b-77175d1b8504,Tammy Johnson,39,Female,Canada,Returning
50a0e127-b314-4e61-a708-7814e2d64ca4,Emily Lopez,26,Male,USA,New
0ee0a0f5-7b0b-420b-90d2-e30ca6ec45e0,James Melton,47,Male,Canada,Returning
d746dc05-7229-42cc-aabd-2f03c2ff7df7,Teresa Davis MD,40,Female,UK,Vip
d9fa160d-91b4-4319-8915-5822eb7cdb40,Andrea Mckee,28,Female,USA,New
a3e59948-4305-4a3f-b60d-385f48b43095,Ryan Nguyen,33,Male,Canada,Returning
b9060cf5-1125-4f68-bfad-cecd923b3caf,Sharon Nelson,61,Male,UK,Vip
7b1f994a-a254-4812-a166-e079766a4a88,Kristen Allen,19,Male,UK,Vip
e34ab9d9-2d46-4afb-af6a-4a49367a8fb2,Anthony Maldonado,48,Male,USA,Returning
865ef9d1-a51b-4abf-bbed-c11ea59e9dde,David Nichols,48,Female,UK,Returning
8dd03608-7239-42a9-8d5d-07a58d741af1,Mr. David Thomas PhD,69,Male,USA,Vip
378a2a99-5eb0-4188-906e-fddec7d65470,David Adams,43,Female,Canada,Vip
985b5bd7-2a57-4056-a844-7ccf6874c287,Sean Garza,63,Female,UK,New
f9cb8870-d0a6-4d02-899e-503aff41551f,Samantha Allen,60,Male,USA,New
cd7906f1-bf3c-49a3-9712-a5038dd91f1a,Maxwell James,54,Female,Canada,New
98d4ab0c-1a36-4c6e-bfff-c5388220367a,Michael Rodriguez,19,Male,USA,Returning
f5f46c39-7e44-451a-814e-9eb4ed51e06f,Ryan Chaney,20,Male,UK,Returning
9bf21d0c-d083-4043-9510-d70d3ad006b0,Stephanie Bray,26,Female,Canada,Returning
fb24cda7-ebf5-4d45-a856-0c2808086dad,Travis Jordan,49,Female,USA,Vip
de94f06e-a90f-49cd-bb63-38e3cf41ec3a,Joseph Wilson,34,Female,UK,Returning
4da65358-2866-4209-b8ac-22d1ec0a5eb7,Derek Jackson,62,Female,UK,Vip
d525b00b-bfed-4a46-a7e0-4285aa3e4d18,Logan Green,70,Male,Canada,Vip
f631a5b6-edd7-46e5-97eb-f4e0cc5a5d54,Kristy Black,49,Male,UK,Returning
1b31aa13-5924-4020-9b73-4aa42ecdef72,Jeffrey Olsen,60,Male,Canada,Vip
36c75227-c700-4801-b0e0-0c91747c247d,Gregory Benson,60,Male,Canada,Returning
1cab358f-0a27-4439-b582-b6fdfd02135f,David Lee,32,Female,Canada,Returning
bcff3aa8-b776-4c9a-934c-606fa58a8b0a,Eric Wright,40,Male,USA,Vip
b032a261-537d-4f3e-bf11-db5864419039,Sonya Mcconnell,24,Female,Canada,Vip
638753e5-4c78-4e48-b6d4-362999dc4235,Corey Young,50,Female,USA,New
5d871c49-6aba-449a-a975-36e816c4781a,Pamela Horne,47,Female,USA,Returning
e2dc6e32-0ad7-4360-b74b-17c115a029cf,Jordan Hunt,68,Male,UK,New
2db07d62-136a-4d5b-a801-b9e8aafd69fa,Matthew Wright,40,Male,UK,Returning
39173e31-d26b-413c-b75f-a6aaae19ef99,Katie Wright,56,Male,USA,Returning
0d93ed40-9f6e-4a67-9418-7d7b0a4bde7c,Ms. Andrea Tran,35,Male,USA,Returning
2b378eff-5cd2-4375-87a2-f0e526533d15,Daniel Bruce,34,Male,USA,Returning
b6049501-f8ce-40b8-9d95-f166aa6cda83,Karen Duncan,59,Male,USA,Returning
59bc5177-e4f1-47b5-8df0-5585be6945b3,Aaron Thompson,20,Male,USA,New
a6b1f4c2-5353-40a5-8172-044277356b1e,Shannon Serrano,64,Male,UK,Vip
6230e0f2-f808-472c-8e53-e27c5bb7cdab,Joshua Smith,66,Female,UK,New
63387acd-fc67-4177-b354-28b0d637c95d,Corey Valenzuela,69,Male,USA,Vip
24218829-e746-4b4c-8b37-dae3c95baf41,Jill Brooks,30,Female,USA,Vip
